keyword,Date,freq
summit,2016-09-21,1
summit,2016-10-05,1
summit,2016-10-12,2
summit,2016-10-19,1
summit,2016-10-26,2
summit,2016-11-02,4
summit,2016-11-09,1
summit,2016-11-16,2
max,2016-01-27,2
max,2016-06-29,1
max,2016-07-20,1
max,2016-08-03,3
max,2016-08-17,1
max,2016-11-02,1
max,2016-11-16,1
kepler,2016-07-20,1
kepler,2016-08-03,1
kyle,2016-02-17,1
kyle,2016-03-09,1
kyle,2016-05-04,1
kyle,2016-05-25,1
kyle,2016-07-20,1
kyle,2016-07-27,1
kyle,2016-08-10,1
kyle,2016-08-17,1
kyle,2016-08-31,1
kyle,2016-09-07,1
kyle,2016-11-16,1
kyle,2016-11-30,1
kyle,2016-12-21,1
hendricks,2016-05-11,1
hendricks,2016-06-29,1
hendricks,2016-07-20,2
hendricks,2016-08-24,1
hendricks,2016-11-16,2
shawn,2016-01-27,1
shawn,2016-02-17,1
shawn,2016-04-06,1
shawn,2016-06-01,2
shawn,2016-07-20,1
shawn,2016-08-03,1
shawn,2016-08-17,1
shawn,2016-10-12,1
world,2016-01-27,1
world,2016-02-17,1
world,2016-03-02,2
world,2016-03-23,1
world,2016-03-30,2
world,2016-04-06,1
world,2016-04-27,3
world,2016-05-04,1
world,2016-05-11,1
world,2016-05-18,1
world,2016-05-25,1
world,2016-06-01,2
world,2016-06-08,1
world,2016-06-15,1
world,2016-07-06,2
world,2016-07-20,2
world,2016-07-27,2
world,2016-08-03,3
world,2016-08-10,1
world,2016-08-17,1
world,2016-09-07,2
world,2016-09-21,3
world,2016-10-05,2
world,2016-10-12,3
world,2016-10-19,1
world,2016-10-26,2
world,2016-11-02,2
world,2016-11-16,1
world,2016-11-30,1
world,2016-12-21,1
tour,2016-01-13,1
tour,2016-01-20,1
tour,2016-01-27,1
tour,2016-02-17,1
tour,2016-03-09,2
tour,2016-03-16,1
tour,2016-03-23,1
tour,2016-03-30,2
tour,2016-04-06,1
tour,2016-04-13,3
tour,2016-04-20,2
tour,2016-04-27,4
tour,2016-05-04,2
tour,2016-05-11,5
tour,2016-05-18,2
tour,2016-05-25,1
tour,2016-06-01,2
tour,2016-06-15,2
tour,2016-06-22,2
tour,2016-06-29,1
tour,2016-07-06,1
tour,2016-07-20,3
tour,2016-08-03,1
tour,2016-08-17,1
tour,2016-08-24,1
tour,2016-09-07,2
tour,2016-09-21,2
tour,2016-11-16,1
tour,2016-11-23,1
tour,2016-11-30,1
tour,2016-12-07,1
tour,2016-12-21,1
san,2016-02-03,1
san,2016-02-10,1
san,2016-02-17,2
san,2016-03-09,1
san,2016-03-30,1
san,2016-06-15,1
san,2016-07-20,1
san,2016-07-27,1
san,2016-08-17,2
san,2016-10-12,2
san,2016-11-02,1
san,2016-11-23,1
san,2016-12-14,1
antonio,2016-01-13,1
antonio,2016-02-10,1
antonio,2016-03-09,1
antonio,2016-07-20,1
antonio,2016-11-23,1
loney,2016-03-30,1
loney,2016-07-20,1
sdcc2016,2016-07-20,1
harley,2016-07-20,1
quinn,2016-02-03,1
quinn,2016-02-24,1
quinn,2016-07-20,1
quinn,2016-08-03,1
koda,2016-07-20,1
glover,2016-07-20,1
glover,2016-09-07,2
jedd,2016-07-20,1
gyorko,2016-07-20,1
felix,2016-05-04,2
felix,2016-06-01,1
felix,2016-07-20,2
felix,2016-08-10,1
felix,2016-08-31,2
felix,2016-09-21,1
power,2016-01-20,1
power,2016-03-23,1
power,2016-03-30,1
power,2016-04-06,1
power,2016-06-01,1
power,2016-06-15,1
power,2016-07-20,2
power,2016-08-03,3
power,2016-09-07,2
power,2016-09-21,2
power,2016-09-28,1
power,2016-11-02,1
power,2016-12-21,1
africa,2016-01-20,1
africa,2016-02-03,1
africa,2016-02-17,1
africa,2016-03-16,1
africa,2016-05-25,1
africa,2016-07-20,1
africa,2016-09-21,1
africa,2016-10-26,1
alex,2016-01-13,1
alex,2016-02-10,1
alex,2016-02-17,1
alex,2016-02-24,1
alex,2016-03-02,1
alex,2016-03-09,2
alex,2016-03-23,1
alex,2016-04-27,1
alex,2016-06-08,1
alex,2016-07-20,1
alex,2016-07-27,1
alex,2016-08-03,1
alex,2016-08-10,1
alex,2016-08-31,1
alex,2016-09-21,1
alex,2016-11-23,1
alex,2016-12-14,1
wood,2016-01-13,1
wood,2016-04-20,1
wood,2016-07-20,1
wood,2016-11-02,1
ask,2016-01-13,4
ask,2016-01-20,2
ask,2016-01-27,1
ask,2016-02-03,3
ask,2016-02-10,3
ask,2016-02-17,4
ask,2016-02-24,1
ask,2016-03-02,6
ask,2016-03-09,1
ask,2016-03-16,4
ask,2016-03-23,2
ask,2016-03-30,1
ask,2016-04-06,3
ask,2016-04-13,1
ask,2016-04-20,3
ask,2016-04-27,2
ask,2016-05-04,2
ask,2016-05-11,2
ask,2016-05-18,2
ask,2016-05-25,3
ask,2016-06-08,1
ask,2016-06-15,1
ask,2016-06-22,1
ask,2016-07-13,1
ask,2016-07-27,1
ask,2016-08-03,1
ask,2016-08-17,4
ask,2016-08-24,2
ask,2016-08-31,2
ask,2016-09-14,4
ask,2016-09-21,2
ask,2016-09-28,4
ask,2016-10-05,3
ask,2016-10-19,1
ask,2016-10-26,2
ask,2016-11-02,2
ask,2016-11-16,1
ask,2016-11-23,2
ask,2016-11-30,2
ask,2016-12-14,1
ask,2016-12-21,1
martha,2016-07-27,1
hunt,2016-07-27,1
wocat,2016-07-27,1
dnc,2016-07-27,3
dnc,2016-08-10,1
dnc,2016-09-14,1
split,2016-07-27,1
ahs6,2016-07-27,1
ahs6,2016-08-31,1
cereal,2016-07-27,1
anytime,2016-07-27,1
anytime,2016-09-14,1
hoyalcneporel20,2016-07-27,1
ale,2016-07-27,1
cindy,2016-07-27,1
cindy,2016-11-02,1
celebrate,2016-02-17,1
celebrate,2016-03-02,1
celebrate,2016-03-23,1
celebrate,2016-06-08,1
celebrate,2016-07-27,1
celebrate,2016-11-09,1
5h,2016-05-04,1
5h,2016-07-27,1
5h,2016-12-21,1
national,2016-01-13,3
national,2016-01-20,4
national,2016-01-27,1
national,2016-02-03,2
national,2016-02-10,2
national,2016-02-24,2
national,2016-03-09,1
national,2016-03-23,1
national,2016-03-30,2
national,2016-04-06,4
national,2016-04-13,2
national,2016-04-20,1
national,2016-04-27,2
national,2016-05-04,1
national,2016-05-11,2
national,2016-05-18,1
national,2016-05-25,1
national,2016-06-01,1
national,2016-06-08,2
national,2016-06-15,2
national,2016-06-22,3
national,2016-06-29,1
national,2016-07-06,2
national,2016-07-13,2
national,2016-07-20,1
national,2016-07-27,2
national,2016-08-03,2
national,2016-08-10,3
national,2016-08-17,1
national,2016-08-24,1
national,2016-08-31,1
national,2016-09-07,2
national,2016-09-14,1
national,2016-09-28,3
national,2016-10-05,3
national,2016-10-12,3
national,2016-10-26,1
national,2016-11-02,2
national,2016-11-09,1
national,2016-11-16,1
national,2016-11-23,1
national,2016-12-07,1
national,2016-12-21,1
national,2016-12-28,1
scotch,2016-07-27,1
day,2016-01-13,7
day,2016-01-20,10
day,2016-01-27,5
day,2016-02-03,9
day,2016-02-10,14
day,2016-02-17,5
day,2016-02-24,6
day,2016-03-02,5
day,2016-03-09,6
day,2016-03-16,7
day,2016-03-23,4
day,2016-03-30,12
day,2016-04-06,7
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
better,2016-01-20,1
better,2016-01-27,1
better,2016-02-03,1
better,2016-02-10,1
better,2016-02-17,1
better,2016-02-24,1
better,2016-03-23,1
better,2016-03-30,1
better,2016-06-01,1
better,2016-06-15,1
better,2016-07-27,1
better,2016-08-17,2
better,2016-08-24,1
better,2016-09-07,2
better,2016-09-14,1
first,2016-01-13,2
first,2016-02-03,2
first,2016-02-10,2
first,2016-02-17,1
first,2016-02-24,1
first,2016-03-02,1
first,2016-03-16,1
first,2016-03-30,1
first,2016-04-06,2
first,2016-04-27,1
first,2016-06-22,1
first,2016-06-29,1
first,2016-07-06,1
first,2016-07-20,1
first,2016-07-27,2
first,2016-08-03,2
first,2016-08-10,2
first,2016-08-17,3
first,2016-08-24,1
first,2016-08-31,1
first,2016-09-07,3
first,2016-09-14,1
first,2016-10-05,1
first,2016-10-26,1
first,2016-11-09,2
first,2016-12-21,1
first,2016-12-28,1
woman,2016-01-20,1
woman,2016-03-09,2
woman,2016-03-16,1
woman,2016-04-06,1
woman,2016-04-20,2
woman,2016-04-27,1
woman,2016-05-04,1
woman,2016-05-11,2
woman,2016-05-18,1
woman,2016-05-25,1
woman,2016-07-27,1
woman,2016-10-26,1
president,2016-01-13,1
president,2016-01-20,2
president,2016-02-24,1
president,2016-04-06,1
president,2016-04-20,1
president,2016-05-04,2
president,2016-05-25,1
president,2016-06-01,1
president,2016-06-29,1
president,2016-07-13,1
president,2016-07-27,1
president,2016-08-10,1
president,2016-10-05,1
president,2016-10-12,1
president,2016-11-09,4
president,2016-12-07,1
president,2016-12-21,1
dncin5,2016-07-27,1
words,2016-01-27,2
words,2016-02-10,4
words,2016-03-02,1
words,2016-03-09,1
words,2016-03-16,1
words,2016-04-20,1
words,2016-05-04,1
words,2016-05-11,1
words,2016-06-01,1
words,2016-06-15,1
words,2016-06-29,1
words,2016-07-06,1
words,2016-07-13,1
words,2016-07-20,2
words,2016-07-27,3
words,2016-08-03,2
words,2016-08-10,2
words,2016-08-17,3
words,2016-08-24,3
words,2016-08-31,1
words,2016-09-07,3
words,2016-09-14,2
words,2016-09-21,1
words,2016-10-12,1
words,2016-10-19,2
words,2016-11-09,2
words,2016-11-30,1
words,2016-12-21,1
words,2016-12-28,1
save,2016-02-10,1
save,2016-04-06,2
save,2016-04-20,2
save,2016-04-27,1
save,2016-05-11,1
save,2016-06-01,1
save,2016-07-20,1
save,2016-07-27,2
save,2016-08-03,1
save,2016-08-10,1
save,2016-09-14,1
save,2016-09-21,1
save,2016-10-26,1
maria,2016-02-24,1
maria,2016-03-09,1
maria,2016-06-08,1
maria,2016-07-06,1
maria,2016-07-27,1
joyce,2016-07-27,2
joyce,2016-08-03,1
joyce,2016-11-30,2
dnc,2016-07-27,3
dnc,2016-08-10,1
dnc,2016-09-14,1
film,2016-01-20,1
film,2016-02-24,1
film,2016-03-16,1
film,2016-03-23,1
film,2016-04-20,1
film,2016-05-04,1
film,2016-05-25,1
film,2016-06-01,1
film,2016-06-29,1
film,2016-07-27,1
film,2016-08-03,1
film,2016-09-07,1
film,2016-09-14,1
film,2016-09-21,1
film,2016-12-07,1
film,2016-12-21,1
film,2016-12-28,1
id,2016-04-06,1
id,2016-04-27,1
id,2016-05-25,1
id,2016-06-15,2
id,2016-07-06,1
id,2016-07-20,1
id,2016-07-27,1
id,2016-12-07,1
really,2016-02-17,1
really,2016-07-27,1
really,2016-11-16,1
hate,2016-06-01,1
hate,2016-06-29,1
hate,2016-07-27,1
hate,2016-09-14,1
hate,2016-10-12,1
lose,2016-02-03,1
lose,2016-07-27,1
marvin,2016-03-09,1
marvin,2016-07-27,1
marvin,2016-08-10,1
bush,2016-01-27,1
bush,2016-02-03,1
bush,2016-03-23,1
bush,2016-05-04,1
bush,2016-07-27,1
bush,2016-10-12,1
slender,2016-07-27,1
man,2016-01-27,1
man,2016-03-02,1
man,2016-03-09,1
man,2016-03-23,3
man,2016-03-30,1
man,2016-04-06,1
man,2016-04-13,1
man,2016-04-20,1
man,2016-04-27,1
man,2016-05-04,3
man,2016-05-25,1
man,2016-07-06,2
man,2016-07-27,1
man,2016-08-03,1
man,2016-08-10,2
man,2016-09-28,2
man,2016-10-19,2
acc,2016-03-09,1
acc,2016-05-25,1
acc,2016-06-15,1
acc,2016-06-22,1
acc,2016-07-27,1
acc,2016-09-14,2
acc,2016-10-12,1
acc,2016-10-26,2
mr,2016-03-30,1
mr,2016-04-20,1
mr,2016-07-13,1
mr,2016-07-27,1
mr,2016-09-07,1
mr,2016-09-21,1
mr,2016-11-16,1
gorbachev,2016-07-27,1
jackson,2016-01-13,3
jackson,2016-01-27,2
jackson,2016-02-17,1
jackson,2016-02-24,1
jackson,2016-03-30,2
jackson,2016-04-06,2
jackson,2016-04-20,1
jackson,2016-05-04,2
jackson,2016-05-11,1
jackson,2016-06-01,1
jackson,2016-06-22,1
jackson,2016-07-13,1
jackson,2016-07-27,1
jackson,2016-08-03,2
jackson,2016-09-14,1
jackson,2016-09-21,1
jackson,2016-09-28,1
jackson,2016-10-05,1
jackson,2016-10-12,1
jackson,2016-11-09,1
jackson,2016-11-16,1
jackson,2016-11-30,1
jackson,2016-12-14,2
park,2016-01-27,1
park,2016-02-24,1
park,2016-03-09,1
park,2016-03-30,1
park,2016-04-20,2
park,2016-04-27,1
park,2016-05-11,1
park,2016-07-27,2
park,2016-08-24,1
park,2016-09-07,2
park,2016-09-21,1
park,2016-10-05,1
park,2016-11-23,1
katy,2016-07-13,1
katy,2016-07-27,1
tur,2016-07-27,1
tur,2016-11-02,1
ice,2016-07-27,2
ice,2016-11-16,1
ice,2016-12-21,1
bucket,2016-07-27,2
challenge,2016-01-27,1
challenge,2016-02-03,1
challenge,2016-04-27,2
challenge,2016-05-18,1
challenge,2016-07-27,2
challenge,2016-08-10,1
challenge,2016-08-17,1
challenge,2016-11-09,2
challenge,2016-11-16,1
challenge,2016-11-23,1
challenge,2016-12-14,3
bill,2016-02-03,1
bill,2016-03-16,1
bill,2016-03-30,1
bill,2016-04-06,1
bill,2016-04-13,1
bill,2016-05-04,1
bill,2016-05-25,2
bill,2016-06-01,1
bill,2016-06-22,3
bill,2016-07-06,1
bill,2016-07-13,2
bill,2016-07-27,7
bill,2016-08-03,2
bill,2016-08-10,2
bill,2016-08-31,2
bill,2016-09-14,1
bill,2016-09-28,1
bill,2016-10-12,1
bill,2016-11-16,1
bill,2016-12-07,1
bill,2016-12-21,2
belichick,2016-07-27,1
jack,2016-01-13,1
jack,2016-02-03,2
jack,2016-02-17,1
jack,2016-04-06,1
jack,2016-04-13,1
jack,2016-05-25,1
jack,2016-06-22,1
jack,2016-07-06,1
jack,2016-07-13,1
jack,2016-07-27,1
jack,2016-10-12,1
davis,2016-01-13,1
davis,2016-01-27,1
davis,2016-03-02,1
davis,2016-03-09,1
davis,2016-03-16,1
davis,2016-05-18,1
davis,2016-07-27,1
davis,2016-08-17,1
davis,2016-09-07,1
davis,2016-09-21,1
davis,2016-10-12,1
davis,2016-10-26,1
davis,2016-12-07,1
davis,2016-12-21,1
lenny,2016-07-27,1
kravitz,2016-07-27,1
richard,2016-02-03,1
richard,2016-06-08,1
richard,2016-07-27,1
richard,2016-09-21,1
richard,2016-12-07,1
thompson,2016-06-08,1
thompson,2016-07-27,1
thompson,2016-08-24,1
thompson,2016-11-02,1
thank,2016-02-10,1
thank,2016-03-16,1
thank,2016-03-30,1
thank,2016-04-27,2
thank,2016-05-25,1
thank,2016-06-08,1
thank,2016-06-29,1
thank,2016-07-06,1
thank,2016-07-13,1
thank,2016-07-27,1
thank,2016-08-03,1
thank,2016-09-14,1
thank,2016-11-09,1
thank,2016-11-16,1
5sos,2016-02-17,1
5sos,2016-03-30,1
5sos,2016-07-27,1
5sos,2016-08-03,1
5sos,2016-08-31,2
2yearsofkianandjc,2016-07-27,1
disney,2016-01-27,1
disney,2016-02-17,1
disney,2016-03-09,1
disney,2016-03-23,1
disney,2016-03-30,1
disney,2016-05-11,2
disney,2016-06-15,3
disney,2016-07-27,1
disney,2016-08-24,1
disney,2016-09-14,1
disney,2016-09-21,1
disney,2016-10-12,1
disney,2016-10-26,1
disney,2016-11-16,2
disney,2016-11-23,1
disney,2016-11-30,2
made,2016-01-27,1
made,2016-03-16,1
made,2016-04-06,1
made,2016-06-08,1
made,2016-06-15,1
made,2016-07-27,1
made,2016-08-31,1
made,2016-10-26,1
made,2016-12-21,1
made,2016-12-28,2
movie,2016-01-27,1
movie,2016-02-03,2
movie,2016-02-10,1
movie,2016-02-17,1
movie,2016-03-16,2
movie,2016-03-23,2
movie,2016-03-30,1
movie,2016-04-06,1
movie,2016-04-20,1
movie,2016-04-27,3
movie,2016-05-04,2
movie,2016-05-11,2
movie,2016-06-01,1
movie,2016-06-15,1
movie,2016-06-22,1
movie,2016-06-29,1
movie,2016-07-06,2
movie,2016-07-20,3
movie,2016-07-27,1
movie,2016-08-03,2
movie,2016-08-17,1
movie,2016-08-24,2
movie,2016-09-14,1
movie,2016-09-21,2
movie,2016-10-19,1
movie,2016-10-26,1
movie,2016-11-02,1
movie,2016-11-23,2
movie,2016-12-14,1
tca16,2016-07-27,1
tca16,2016-08-03,1
tca16,2016-08-10,1
bill,2016-02-03,1
bill,2016-03-16,1
bill,2016-03-30,1
bill,2016-04-06,1
bill,2016-04-13,1
bill,2016-05-04,1
bill,2016-05-25,2
bill,2016-06-01,1
bill,2016-06-22,3
bill,2016-07-06,1
bill,2016-07-13,2
bill,2016-07-27,7
bill,2016-08-03,2
bill,2016-08-10,2
bill,2016-08-31,2
bill,2016-09-14,1
bill,2016-09-28,1
bill,2016-10-12,1
bill,2016-11-16,1
bill,2016-12-07,1
bill,2016-12-21,2
reilly,2016-07-27,1
reilly,2016-12-21,1
silly,2016-07-27,1
things,2016-03-30,1
things,2016-04-06,1
things,2016-05-04,2
things,2016-06-29,2
things,2016-07-27,2
things,2016-08-03,1
things,2016-08-17,1
things,2016-08-24,1
things,2016-08-31,4
things,2016-09-14,1
things,2016-09-21,1
things,2016-10-12,4
things,2016-11-23,1
mad,2016-01-20,1
mad,2016-03-16,1
mad,2016-05-18,1
mad,2016-07-20,1
mad,2016-07-27,1
mad,2016-08-17,1
mad,2016-09-07,1
mad,2016-09-21,1
tuesday,2016-01-20,1
tuesday,2016-02-10,1
tuesday,2016-03-02,2
tuesday,2016-03-16,2
tuesday,2016-03-23,1
tuesday,2016-04-13,1
tuesday,2016-04-27,1
tuesday,2016-05-11,1
tuesday,2016-06-29,2
tuesday,2016-07-27,1
tuesday,2016-09-07,2
tuesday,2016-09-21,1
tuesday,2016-10-12,1
tuesday,2016-12-28,1
motivation,2016-02-10,1
motivation,2016-02-17,1
motivation,2016-03-09,1
motivation,2016-06-15,1
motivation,2016-06-29,1
motivation,2016-07-06,1
motivation,2016-07-27,2
motivation,2016-08-10,1
motivation,2016-08-17,1
motivation,2016-08-24,1
motivation,2016-09-14,1
motivation,2016-10-05,1
motivation,2016-10-12,1
motivation,2016-11-16,1
motivation,2016-12-28,1
men,2016-03-30,1
men,2016-07-27,2
men,2016-08-03,1
men,2016-09-07,1
men,2016-09-21,1
tell,2016-04-27,2
tell,2016-06-22,2
tell,2016-07-27,1
tell,2016-08-10,1
tell,2016-10-19,1
tell,2016-11-09,1
tell,2016-12-14,2
sd,2016-05-25,1
sd,2016-06-08,2
sd,2016-07-27,1
sd,2016-08-03,2
sd,2016-08-10,1
sd,2016-08-17,1
sd,2016-08-24,2
sd,2016-08-31,1
sd,2016-09-07,1
sd,2016-09-14,1
sd,2016-09-21,1
sd,2016-10-05,1
sd,2016-10-12,1
sd,2016-10-19,1
sd,2016-11-23,1
sd,2016-11-30,1
sd,2016-12-07,1
sd,2016-12-21,1
sd,2016-12-28,1
live,2016-01-13,1
live,2016-01-20,3
live,2016-02-03,3
live,2016-02-10,2
live,2016-02-24,1
live,2016-03-16,1
live,2016-03-23,2
live,2016-03-30,1
live,2016-04-06,2
live,2016-04-20,1
live,2016-05-04,1
live,2016-05-11,2
live,2016-05-18,6
live,2016-05-25,1
live,2016-06-01,3
live,2016-06-08,4
live,2016-06-15,3
live,2016-06-22,1
live,2016-06-29,1
live,2016-07-13,3
live,2016-07-27,3
live,2016-08-03,1
live,2016-08-10,3
live,2016-08-17,3
live,2016-08-24,2
live,2016-08-31,1
live,2016-09-07,5
live,2016-09-14,5
live,2016-09-21,1
live,2016-09-28,1
live,2016-10-05,1
live,2016-10-12,5
live,2016-10-19,5
live,2016-11-02,2
live,2016-11-16,2
live,2016-11-23,2
live,2016-11-30,3
live,2016-12-07,3
live,2016-12-14,1
live,2016-12-21,3
live,2016-12-28,2
popular,2016-07-27,1
wizard,2016-07-27,1
wizard,2016-10-19,1
shows,2016-04-20,1
shows,2016-07-27,1
shows,2016-08-17,1
shows,2016-09-14,1
actors,2016-07-27,2
apj,2016-07-27,1
abdul,2016-07-27,1
kalam,2016-07-27,1
breaking,2016-01-27,1
breaking,2016-02-17,1
breaking,2016-02-24,1
breaking,2016-03-09,1
breaking,2016-03-30,1
breaking,2016-04-06,1
breaking,2016-04-13,1
breaking,2016-04-27,1
breaking,2016-05-11,1
breaking,2016-05-18,1
breaking,2016-05-25,1
breaking,2016-06-01,1
breaking,2016-06-08,2
breaking,2016-06-15,1
breaking,2016-06-22,1
breaking,2016-06-29,1
breaking,2016-07-13,1
breaking,2016-07-20,1
breaking,2016-07-27,1
breaking,2016-08-03,1
breaking,2016-08-24,1
breaking,2016-08-31,1
breaking,2016-09-07,1
breaking,2016-09-14,1
breaking,2016-09-21,1
breaking,2016-09-28,1
breaking,2016-10-05,1
breaking,2016-11-02,1
breaking,2016-12-21,1
727tour,2016-04-27,1
727tour,2016-07-27,1
727tour,2016-08-03,1
727tour,2016-08-31,1
727tour,2016-10-26,1
manchester,2016-05-04,1
manchester,2016-07-27,1
manchester,2016-08-24,2
manchester,2016-10-26,1
im,2016-01-20,1
im,2016-02-03,1
im,2016-02-10,1
im,2016-03-16,2
im,2016-03-23,1
im,2016-04-06,1
im,2016-04-20,1
im,2016-04-27,1
im,2016-05-11,1
im,2016-06-08,4
im,2016-06-22,1
im,2016-07-27,1
im,2016-08-03,2
im,2016-08-10,1
im,2016-08-17,2
im,2016-08-24,1
im,2016-08-31,2
im,2016-09-07,1
im,2016-10-12,1
im,2016-10-19,1
im,2016-11-02,3
im,2016-11-09,2
im,2016-11-23,1
im,2016-12-28,2
nina,2016-03-02,2
nina,2016-07-27,2
jai,2016-03-02,1
jai,2016-07-27,1
appreciation,2016-03-30,1
appreciation,2016-04-27,1
appreciation,2016-05-04,1
appreciation,2016-07-06,1
appreciation,2016-07-13,1
appreciation,2016-07-27,1
appreciation,2016-08-10,1
appreciation,2016-08-17,1
appreciation,2016-09-07,1
appreciation,2016-11-09,1
appreciation,2016-12-28,1
day,2016-01-13,7
day,2016-01-20,10
day,2016-01-27,5
day,2016-02-03,9
day,2016-02-10,14
day,2016-02-17,5
day,2016-02-24,6
day,2016-03-02,5
day,2016-03-09,6
day,2016-03-16,7
day,2016-03-23,4
day,2016-03-30,12
day,2016-04-06,7
day,2016-04-13,9
day,2016-04-20,5
day,2016-04-27,15
day,2016-05-04,9
day,2016-05-11,6
day,2016-05-18,6
day,2016-05-25,12
day,2016-06-01,5
day,2016-06-08,7
day,2016-06-15,9
day,2016-06-22,6
day,2016-06-29,5
day,2016-07-06,8
day,2016-07-13,6
day,2016-07-20,5
day,2016-07-27,5
day,2016-08-03,6
day,2016-08-10,10
day,2016-08-17,6
day,2016-08-24,6
day,2016-08-31,7
day,2016-09-07,9
day,2016-09-14,2
day,2016-09-21,6
day,2016-09-28,4
day,2016-10-05,9
day,2016-10-12,12
day,2016-10-19,1
day,2016-10-26,4
day,2016-11-02,6
day,2016-11-09,4
day,2016-11-16,4
day,2016-11-23,3
day,2016-11-30,2
day,2016-12-07,5
day,2016-12-21,4
day,2016-12-28,3
men,2016-03-30,1
men,2016-07-27,2
men,2016-08-03,1
men,2016-09-07,1
men,2016-09-21,1
choice,2016-01-27,1
choice,2016-02-03,1
choice,2016-05-11,4
choice,2016-05-25,1
choice,2016-07-13,1
choice,2016-07-27,1
choice,2016-09-21,1
choice,2016-09-28,1
choice,2016-11-23,1
step,2016-07-27,1
step,2016-07-27,1
zayn,2016-01-13,1
zayn,2016-02-17,1
zayn,2016-03-23,1
zayn,2016-06-15,1
zayn,2016-07-27,1
zayn,2016-10-12,1
put,2016-03-02,2
put,2016-03-23,1
put,2016-07-27,2
put,2016-08-03,1
put,2016-08-17,1
put,2016-11-16,1
put,2016-12-07,1
ins,2016-07-27,1
pet,2016-03-16,2
pet,2016-04-27,1
pet,2016-07-20,1
pet,2016-07-27,1
pet,2016-09-07,1
names,2016-01-13,1
names,2016-03-23,1
names,2016-04-06,1
names,2016-04-20,1
names,2016-05-04,1
names,2016-07-27,1
names,2016-08-24,1
names,2016-10-05,1
trump,2016-01-13,2
trump,2016-01-20,4
trump,2016-01-27,3
trump,2016-02-10,3
trump,2016-02-17,3
trump,2016-02-24,4
trump,2016-03-02,2
trump,2016-03-09,4
trump,2016-03-16,2
trump,2016-03-23,1
trump,2016-03-30,4
trump,2016-04-06,1
trump,2016-04-13,5
trump,2016-04-20,2
trump,2016-04-27,5
trump,2016-05-04,4
trump,2016-05-11,4
trump,2016-05-18,3
trump,2016-05-25,3
trump,2016-06-01,6
trump,2016-06-08,3
trump,2016-06-15,6
trump,2016-06-22,4
trump,2016-06-29,4
trump,2016-07-06,3
trump,2016-07-13,4
trump,2016-07-20,7
trump,2016-07-27,3
trump,2016-08-03,7
trump,2016-08-10,6
trump,2016-08-17,4
trump,2016-08-24,5
trump,2016-08-31,7
trump,2016-09-07,5
trump,2016-09-14,5
trump,2016-09-21,5
trump,2016-09-28,4
trump,2016-10-05,1
trump,2016-10-12,5
trump,2016-10-19,4
trump,2016-10-26,2
trump,2016-11-02,4
trump,2016-11-09,9
trump,2016-11-16,5
trump,2016-11-23,2
trump,2016-11-30,3
trump,2016-12-07,6
trump,2016-12-14,3
trump,2016-12-21,4
trump,2016-12-28,1
trave,2016-07-27,1
trave,2016-08-03,1
trave,2016-11-02,1
x,2016-01-13,4
x,2016-01-20,2
x,2016-01-27,1
x,2016-02-03,2
x,2016-02-17,1
x,2016-02-24,5
x,2016-03-09,1
x,2016-03-16,4
x,2016-03-23,2
x,2016-03-30,2
x,2016-04-06,1
x,2016-04-13,1
x,2016-04-27,5
x,2016-05-11,1
x,2016-05-18,1
x,2016-06-01,4
x,2016-06-08,1
x,2016-06-15,3
x,2016-06-22,1
x,2016-06-29,2
x,2016-07-06,1
x,2016-07-13,1
x,2016-07-27,1
x,2016-08-03,2
x,2016-08-10,1
x,2016-08-17,1
x,2016-08-24,1
x,2016-08-31,1
x,2016-09-07,1
x,2016-09-14,2
x,2016-09-21,3
x,2016-09-28,4
x,2016-10-12,3
x,2016-10-19,2
x,2016-11-02,3
x,2016-11-23,2
x,2016-12-07,1
smiling,2016-07-27,1
edwin,2016-07-27,1
edwin,2016-08-03,1
edwin,2016-09-21,1
nat,2016-07-27,1
nat,2016-09-14,1
nat,2016-10-26,1
sec,2016-02-24,2
sec,2016-05-25,2
sec,2016-07-06,1
sec,2016-07-13,1
sec,2016-07-27,1
penn,2016-01-27,1
penn,2016-02-03,1
penn,2016-02-17,1
penn,2016-03-16,1
penn,2016-03-30,1
penn,2016-06-08,1
penn,2016-07-13,1
penn,2016-07-27,1
penn,2016-08-03,1
penn,2016-08-17,1
post,2016-02-10,1
post,2016-04-13,1
post,2016-05-18,1
post,2016-07-27,1
post,2016-10-12,1
post,2016-11-30,1
gif,2016-07-27,1
welcome,2016-02-03,1
